age,gender,education,income,perc_ses,sp_ideology,econ_ideology,country,country_code,intervention,belief_cc,policy_support,share_social_media,wept
42,female,7 to 12,15K to 25K,40-50%,73,53,Slovenia,SVN,negative_emotions,41,57,1,4
32,female,0 to 6,15K to 25K,20-30%,48,58,Slovenia,SVN,negative_emotions,49,56,1,4
64,male,7 to 12,10K to 15K,60-70%,54,52,Slovenia,SVN,negative_emotions,35,60,0,4
67,male,13 to 16,100K to 150K,50-60%,47,54,Slovenia,SVN,negative_emotions,42,58,1,5
36,nonbinary or other,7 to 12,less than 10K,60-70%,64,66,Slovenia,SVN,negative_emotions,54,57,1,5
55,male,0 to 6,50K to 100K,70-80%,44,31,Slovenia,SVN,negative_emotions,54,55,1,5
49,nonbinary or other,7 to 12,50K to 100K,30-40%,54,52,Slovenia,SVN,negative_emotions,42,54,1,6
52,female,7 to 12,15K to 25K,0-10%,80,71,Slovenia,SVN,negative_emotions,50,45,0,3
21,female,7 to 12,less than 10K,70-80%,93,56,Slovenia,SVN,negative_emotions,41,49,1,4
22,female,13 to 16,50K to 100K,40-50%,30,61,Slovenia,SVN,negative_emotions,65,64,1,6
38,nonbinary or other,13 to 16,50K to 100K,40-50%,51,46,Slovenia,SVN,negative_emotions,47,60,1,5
47,male,13 to 16,15K to 25K,50-60%,64,45,Slovenia,SVN,negative_emotions,47,51,1,4
28,female,13 to 16,50K to 100K,10-20%,65,32,Slovenia,SVN,negative_emotions,54,53,1,5
33,male,17 or more,50K to 100K,10-20%,53,26,Slovenia,SVN,negative_emotions,47,65,1,6
40,female,13 to 16,15K to 25K,30-40%,46,61,Slovenia,SVN,negative_emotions,49,50,0,5
35,male,7 to 12,15K to 25K,80-90%,48,65,Slovenia,SVN,negative_emotions,46,55,0,5
31,male,7 to 12,15K to 25K,60-70%,30,44,Slovenia,SVN,negative_emotions,44,56,1,5
41,female,0 to 6,25K to 50K,20-30%,79,70,Slovenia,SVN,negative_emotions,34,58,0,5
36,male,13 to 16,50K to 100K,40-50%,45,58,Slovenia,SVN,negative_emotions,49,62,1,6
47,female,17 or more,15K to 25K,80-90%,48,59,Slovenia,SVN,negative_emotions,60,67,1,4
22,female,13 to 16,15K to 25K,20-30%,34,36,Slovenia,SVN,negative_emotions,46,49,1,5
22,male,13 to 16,25K to 50K,70-80%,66,42,Slovenia,SVN,negative_emotions,60,53,1,5
45,male,13 to 16,15K to 25K,30-40%,33,47,Slovenia,SVN,negative_emotions,43,51,0,4
50,female,13 to 16,less than 10K,10-20%,48,45,Slovenia,SVN,negative_emotions,51,58,1,5
36,male,0 to 6,25K to 50K,70-80%,51,52,Slovenia,SVN,negative_emotions,45,51,0,4
46,male,13 to 16,10K to 15K,40-50%,40,80,Slovenia,SVN,negative_emotions,33,54,0,4
68,female,7 to 12,100K to 150K,50-60%,73,58,Slovenia,SVN,negative_emotions,51,51,1,4
62,male,13 to 16,50K to 100K,10-20%,57,56,Slovenia,SVN,negative_emotions,39,53,1,5
60,female,13 to 16,10K to 15K,30-40%,61,72,Slovenia,SVN,negative_emotions,47,55,0,4
36,male,7 to 12,150K to 200K,20-30%,52,47,Slovenia,SVN,negative_emotions,42,37,1,4
65,male,0 to 6,10K to 15K,20-30%,62,40,Slovenia,SVN,negative_emotions,36,49,0,4
27,male,7 to 12,15K to 25K,10-20%,64,19,Slovenia,SVN,negative_emotions,36,47,1,4
31,female,7 to 12,50K to 100K,20-30%,21,53,Slovenia,SVN,negative_emotions,49,58,1,6
33,nonbinary or other,7 to 12,100K to 150K,90-100%,60,39,Slovenia,SVN,negative_emotions,60,59,1,6
30,female,13 to 16,25K to 50K,80-90%,45,70,Slovenia,SVN,negative_emotions,55,59,1,5
39,male,0 to 6,less than 10K,50-60%,22,48,Slovenia,SVN,negative_emotions,48,49,1,4
40,female,17 or more,100K to 150K,30-40%,73,79,Slovenia,SVN,negative_emotions,62,57,1,6
69,female,13 to 16,15K to 25K,70-80%,68,47,Slovenia,SVN,negative_emotions,52,58,1,4
26,male,7 to 12,50K to 100K,50-60%,45,46,Slovenia,SVN,negative_emotions,48,50,0,5
50,female,13 to 16,100K to 150K,30-40%,47,18,Slovenia,SVN,negative_emotions,60,66,1,5
31,female,7 to 12,25K to 50K,30-40%,33,43,Slovenia,SVN,negative_emotions,50,52,0,5
55,male,7 to 12,25K to 50K,90-100%,37,56,Slovenia,SVN,negative_emotions,46,50,1,4
24,female,7 to 12,15K to 25K,50-60%,39,44,Slovenia,SVN,negative_emotions,58,48,1,5
65,female,0 to 6,less than 10K,40-50%,45,23,Slovenia,SVN,negative_emotions,46,60,1,4
63,male,7 to 12,10K to 15K,20-30%,58,75,Slovenia,SVN,negative_emotions,41,48,0,4
29,male,13 to 16,15K to 25K,20-30%,49,63,Slovenia,SVN,negative_emotions,54,57,1,5
24,male,0 to 6,15K to 25K,40-50%,59,47,Slovenia,SVN,negative_emotions,56,55,1,3
67,male,0 to 6,15K to 25K,30-40%,58,52,Slovenia,SVN,working_together_normative_appeal,41,37,0,1
23,male,13 to 16,10K to 15K,80-90%,72,47,Slovenia,SVN,working_together_normative_appeal,63,45,0,3
54,female,13 to 16,25K to 50K,10-20%,47,65,Slovenia,SVN,working_together_normative_appeal,66,56,0,3
22,female,13 to 16,150K to 200K,30-40%,82,65,Slovenia,SVN,working_together_normative_appeal,53,55,0,3
22,female,13 to 16,25K to 50K,80-90%,35,48,Slovenia,SVN,working_together_normative_appeal,60,58,1,4
50,male,13 to 16,150K to 200K,40-50%,59,37,Slovenia,SVN,working_together_normative_appeal,52,51,0,3
25,male,13 to 16,15K to 25K,80-90%,66,67,Slovenia,SVN,working_together_normative_appeal,58,59,0,3
63,female,7 to 12,50K to 100K,60-70%,39,61,Slovenia,SVN,working_together_normative_appeal,64,46,0,4
19,male,0 to 6,150K to 200K,30-40%,26,38,Slovenia,SVN,working_together_normative_appeal,55,54,0,4
49,female,0 to 6,50K to 100K,40-50%,68,28,Slovenia,SVN,working_together_normative_appeal,63,52,0,3
19,male,17 or more,25K to 50K,40-50%,44,44,Slovenia,SVN,working_together_normative_appeal,62,48,0,4
37,male,7 to 12,15K to 25K,30-40%,31,63,Slovenia,SVN,working_together_normative_appeal,54,46,0,3
25,male,13 to 16,10K to 15K,20-30%,43,48,Slovenia,SVN,working_together_normative_appeal,60,39,0,2
65,male,13 to 16,150K to 200K,60-70%,60,36,Slovenia,SVN,working_together_normative_appeal,60,41,0,3
20,male,13 to 16,15K to 25K,30-40%,31,50,Slovenia,SVN,working_together_normative_appeal,47,50,0,4
33,male,13 to 16,25K to 50K,50-60%,75,79,Slovenia,SVN,working_together_normative_appeal,55,55,0,3
31,male,7 to 12,25K to 50K,80-90%,55,37,Slovenia,SVN,working_together_normative_appeal,55,54,0,3
19,nonbinary or other,13 to 16,100K to 150K,70-80%,72,46,Slovenia,SVN,working_together_normative_appeal,57,57,1,4
38,male,13 to 16,15K to 25K,10-20%,45,58,Slovenia,SVN,working_together_normative_appeal,52,44,0,3
62,female,7 to 12,100K to 150K,20-30%,55,48,Slovenia,SVN,working_together_normative_appeal,53,49,0,3
18,female,13 to 16,50K to 100K,70-80%,80,30,Slovenia,SVN,working_together_normative_appeal,74,64,0,3
51,female,7 to 12,15K to 25K,30-40%,34,63,Slovenia,SVN,working_together_normative_appeal,41,43,0,2
44,female,7 to 12,50K to 100K,40-50%,66,67,Slovenia,SVN,working_together_normative_appeal,59,56,0,2
37,female,7 to 12,less than 10K,90-100%,43,29,Slovenia,SVN,working_together_normative_appeal,57,46,0,4
34,male,13 to 16,less than 10K,20-30%,54,74,Slovenia,SVN,working_together_normative_appeal,56,46,0,3
32,female,13 to 16,150K to 200K,50-60%,70,41,Slovenia,SVN,working_together_normative_appeal,48,54,0,4
34,female,7 to 12,10K to 15K,30-40%,52,62,Slovenia,SVN,working_together_normative_appeal,42,42,0,4
41,male,13 to 16,25K to 50K,80-90%,66,42,Slovenia,SVN,working_together_normative_appeal,59,50,0,3
39,female,7 to 12,50K to 100K,70-80%,50,72,Slovenia,SVN,working_together_normative_appeal,63,60,0,3
19,male,13 to 16,150K to 200K,10-20%,56,81,Slovenia,SVN,working_together_normative_appeal,58,50,0,3
38,female,0 to 6,10K to 15K,30-40%,43,43,Slovenia,SVN,working_together_normative_appeal,43,38,0,2
51,female,13 to 16,25K to 50K,20-30%,57,68,Slovenia,SVN,working_together_normative_appeal,59,50,0,3
21,female,7 to 12,10K to 15K,30-40%,56,40,Slovenia,SVN,working_together_normative_appeal,56,55,0,3
45,female,7 to 12,50K to 100K,90-100%,50,58,Slovenia,SVN,working_together_normative_appeal,42,50,0,3
67,male,7 to 12,50K to 100K,30-40%,49,67,Slovenia,SVN,working_together_normative_appeal,53,47,0,3
57,female,7 to 12,25K to 50K,30-40%,29,54,Slovenia,SVN,working_together_normative_appeal,65,48,0,4
68,female,13 to 16,10K to 15K,20-30%,61,46,Slovenia,SVN,working_together_normative_appeal,47,51,0,3
39,female,17 or more,15K to 25K,30-40%,36,61,Slovenia,SVN,working_together_normative_appeal,57,59,0,3
43,male,7 to 12,10K to 15K,0-10%,52,80,Slovenia,SVN,working_together_normative_appeal,53,43,0,2
19,female,7 to 12,50K to 100K,0-10%,37,34,Slovenia,SVN,working_together_normative_appeal,67,52,0,3
31,female,13 to 16,50K to 100K,90-100%,39,34,Slovenia,SVN,working_together_normative_appeal,64,52,0,5
28,female,7 to 12,50K to 100K,60-70%,48,58,Slovenia,SVN,working_together_normative_appeal,64,53,0,3
66,male,13 to 16,25K to 50K,90-100%,33,46,Slovenia,SVN,working_together_normative_appeal,57,41,0,2
22,male,0 to 6,25K to 50K,20-30%,46,51,Slovenia,SVN,working_together_normative_appeal,53,45,0,2
68,female,7 to 12,less than 10K,0-10%,74,37,Slovenia,SVN,working_together_normative_appeal,55,40,0,3
23,nonbinary or other,7 to 12,25K to 50K,20-30%,43,53,Slovenia,SVN,working_together_normative_appeal,63,47,0,4
35,nonbinary or other,13 to 16,25K to 50K,30-40%,71,44,Slovenia,SVN,working_together_normative_appeal,59,52,0,3
31,male,7 to 12,25K to 50K,10-20%,61,57,Slovenia,SVN,working_together_normative_appeal,50,39,0,3
66,female,7 to 12,150K to 200K,40-50%,36,69,Slovenia,SVN,working_together_normative_appeal,57,41,0,4
23,male,13 to 16,15K to 25K,60-70%,54,9,Slovenia,SVN,working_together_normative_appeal,68,49,0,3
27,male,7 to 12,25K to 50K,40-50%,38,68,Slovenia,SVN,working_together_normative_appeal,53,49,0,3
18,male,13 to 16,50K to 100K,20-30%,60,50,Slovenia,SVN,working_together_normative_appeal,60,59,0,3
46,male,13 to 16,25K to 50K,10-20%,56,37,Slovenia,SVN,working_together_normative_appeal,49,50,0,4
51,male,7 to 12,50K to 100K,60-70%,61,43,Slovenia,SVN,working_together_normative_appeal,68,52,0,3
50,male,7 to 12,15K to 25K,80-90%,33,39,Slovenia,SVN,working_together_normative_appeal,50,47,0,3
68,male,7 to 12,less than 10K,30-40%,23,59,Slovenia,SVN,working_together_normative_appeal,52,49,0,2
21,female,13 to 16,50K to 100K,50-60%,46,28,Slovenia,SVN,working_together_normative_appeal,72,58,0,5
63,female,13 to 16,25K to 50K,40-50%,44,45,Slovenia,SVN,working_together_normative_appeal,50,53,0,3
48,female,7 to 12,10K to 15K,20-30%,45,70,Slovenia,SVN,working_together_normative_appeal,60,42,0,1
43,male,17 or more,50K to 100K,50-60%,64,45,Slovenia,SVN,working_together_normative_appeal,58,47,0,3
67,male,0 to 6,15K to 25K,20-30%,54,40,Slovenia,SVN,working_together_normative_appeal,49,38,0,2
58,male,0 to 6,15K to 25K,50-60%,49,41,Slovenia,SVN,working_together_normative_appeal,43,39,0,2
53,male,7 to 12,10K to 15K,20-30%,39,35,Slovenia,SVN,working_together_normative_appeal,56,52,0,3
28,female,13 to 16,150K to 200K,40-50%,74,50,Slovenia,SVN,working_together_normative_appeal,70,49,1,3
21,male,13 to 16,25K to 50K,40-50%,63,54,Slovenia,SVN,working_together_normative_appeal,61,57,0,3
53,nonbinary or other,0 to 6,100K to 150K,30-40%,53,49,Slovenia,SVN,working_together_normative_appeal,45,54,0,3
25,female,0 to 6,15K to 25K,50-60%,49,35,Slovenia,SVN,working_together_normative_appeal,61,57,0,3
28,female,7 to 12,100K to 150K,40-50%,64,64,Slovenia,SVN,working_together_normative_appeal,62,56,0,4
24,female,13 to 16,150K to 200K,50-60%,41,41,Slovenia,SVN,working_together_normative_appeal,63,45,0,4
62,female,13 to 16,10K to 15K,30-40%,35,35,Slovenia,SVN,working_together_normative_appeal,64,44,0,3
34,female,13 to 16,150K to 200K,30-40%,59,54,Slovenia,SVN,working_together_normative_appeal,53,62,0,2
21,female,13 to 16,15K to 25K,10-20%,40,68,Slovenia,SVN,working_together_normative_appeal,62,55,0,3
29,female,0 to 6,10K to 15K,90-100%,58,48,Slovenia,SVN,working_together_normative_appeal,61,40,0,2
54,male,7 to 12,10K to 15K,10-20%,52,63,Slovenia,SVN,working_together_normative_appeal,47,36,0,2
34,male,17 or more,25K to 50K,30-40%,30,52,Slovenia,SVN,working_together_normative_appeal,62,60,0,4
25,female,7 to 12,25K to 50K,50-60%,48,48,Slovenia,SVN,working_together_normative_appeal,62,57,0,3
43,male,7 to 12,10K to 15K,60-70%,57,76,Slovenia,SVN,working_together_normative_appeal,46,45,0,3
50,male,13 to 16,10K to 15K,40-50%,51,30,Slovenia,SVN,working_together_normative_appeal,54,47,0,3
42,female,0 to 6,15K to 25K,20-30%,50,38,Slovenia,SVN,working_together_normative_appeal,47,44,0,3
21,male,0 to 6,50K to 100K,30-40%,15,31,Slovenia,SVN,working_together_normative_appeal,49,52,0,3
29,male,7 to 12,25K to 50K,10-20%,47,35,Slovenia,SVN,working_together_normative_appeal,60,51,0,3
26,male,7 to 12,50K to 100K,30-40%,46,56,Slovenia,SVN,working_together_normative_appeal,65,44,0,3
56,female,13 to 16,10K to 15K,90-100%,47,36,Slovenia,SVN,working_together_normative_appeal,51,45,0,3
61,male,0 to 6,15K to 25K,30-40%,35,49,Slovenia,SVN,working_together_normative_appeal,46,35,0,1
26,female,7 to 12,15K to 25K,60-70%,58,64,Slovenia,SVN,working_together_normative_appeal,63,45,0,2
67,female,7 to 12,150K to 200K,30-40%,36,52,Slovenia,SVN,working_together_normative_appeal,56,45,0,3
44,female,7 to 12,100K to 150K,40-50%,54,31,Slovenia,SVN,working_together_normative_appeal,55,46,0,2
40,female,13 to 16,10K to 15K,0-10%,48,36,Slovenia,SVN,working_together_normative_appeal,44,50,0,3
25,female,7 to 12,15K to 25K,20-30%,25,57,Slovenia,SVN,working_together_normative_appeal,71,57,0,5
62,female,7 to 12,25K to 50K,40-50%,51,46,Slovenia,SVN,working_together_normative_appeal,57,41,0,3
46,female,7 to 12,10K to 15K,70-80%,23,74,Slovenia,SVN,working_together_normative_appeal,59,54,0,3
56,female,7 to 12,50K to 100K,50-60%,55,30,Slovenia,SVN,working_together_normative_appeal,51,50,0,4
61,female,7 to 12,less than 10K,20-30%,62,81,Slovenia,SVN,working_together_normative_appeal,50,36,0,2
19,female,7 to 12,25K to 50K,50-60%,58,45,Slovenia,SVN,working_together_normative_appeal,54,56,0,4
62,male,7 to 12,15K to 25K,20-30%,40,23,Slovenia,SVN,working_together_normative_appeal,47,41,0,2
31,female,7 to 12,25K to 50K,30-40%,72,83,Slovenia,SVN,working_together_normative_appeal,54,50,0,3
22,female,13 to 16,15K to 25K,50-60%,54,58,Slovenia,SVN,working_together_normative_appeal,45,55,0,3
28,female,0 to 6,25K to 50K,20-30%,51,53,Slovenia,SVN,working_together_normative_appeal,47,41,0,4
68,male,7 to 12,10K to 15K,30-40%,30,62,Slovenia,SVN,working_together_normative_appeal,45,47,0,3
69,female,7 to 12,15K to 25K,50-60%,64,38,Slovenia,SVN,working_together_normative_appeal,55,48,0,3
20,male,7 to 12,15K to 25K,60-70%,42,58,Slovenia,SVN,working_together_normative_appeal,51,53,0,3
38,female,7 to 12,100K to 150K,60-70%,65,48,Slovenia,SVN,working_together_normative_appeal,60,42,0,4
35,male,13 to 16,25K to 50K,30-40%,60,52,Slovenia,SVN,working_together_normative_appeal,66,44,0,3
18,female,0 to 6,15K to 25K,20-30%,46,58,Slovenia,SVN,working_together_normative_appeal,48,40,0,3
39,male,7 to 12,15K to 25K,30-40%,41,59,Slovenia,SVN,working_together_normative_appeal,52,45,0,4
27,female,13 to 16,50K to 100K,30-40%,39,60,Slovenia,SVN,working_together_normative_appeal,52,51,0,3
41,male,7 to 12,15K to 25K,0-10%,25,40,Slovenia,SVN,working_together_normative_appeal,48,35,0,3
30,male,13 to 16,150K to 200K,60-70%,51,30,Slovenia,SVN,working_together_normative_appeal,60,54,0,3
25,female,13 to 16,15K to 25K,70-80%,47,31,Slovenia,SVN,working_together_normative_appeal,65,55,0,4
64,male,7 to 12,25K to 50K,90-100%,49,57,Spain,ESP,control,28,38,0,2
45,female,7 to 12,15K to 25K,30-40%,43,27,Spain,ESP,control,27,38,0,3
41,male,13 to 16,150K to 200K,50-60%,24,58,Spain,ESP,control,33,38,0,4
31,female,7 to 12,25K to 50K,60-70%,51,55,Spain,ESP,control,30,36,0,2
44,female,7 to 12,25K to 50K,60-70%,56,41,Spain,ESP,control,30,44,0,2
44,male,7 to 12,10K to 15K,10-20%,53,51,Spain,ESP,control,19,23,0,2
40,female,7 to 12,25K to 50K,30-40%,55,70,Spain,ESP,control,20,44,0,2
56,female,7 to 12,100K to 150K,40-50%,32,59,Spain,ESP,control,38,42,0,3
20,female,17 or more,less than 10K,60-70%,47,54,Spain,ESP,control,32,39,0,2
69,male,7 to 12,100K to 150K,10-20%,53,54,Spain,ESP,control,37,28,0,2
54,male,13 to 16,50K to 100K,80-90%,77,56,Spain,ESP,control,35,33,0,4
36,male,7 to 12,15K to 25K,60-70%,35,33,Spain,ESP,control,32,31,0,3
46,female,7 to 12,50K to 100K,20-30%,42,64,Spain,ESP,control,34,36,0,3
22,female,0 to 6,50K to 100K,90-100%,67,32,Spain,ESP,control,30,43,0,3
59,male,7 to 12,25K to 50K,10-20%,45,32,Spain,ESP,control,20,22,0,2
67,female,7 to 12,50K to 100K,50-60%,32,47,Spain,ESP,control,28,33,0,3
61,male,0 to 6,50K to 100K,40-50%,45,48,Spain,ESP,control,27,24,0,2
30,male,13 to 16,10K to 15K,40-50%,75,81,Spain,ESP,control,24,42,0,2
32,male,7 to 12,25K to 50K,10-20%,45,53,Spain,ESP,control,35,38,0,3
39,female,7 to 12,100K to 150K,20-30%,68,27,Spain,ESP,control,37,41,0,3
69,male,7 to 12,15K to 25K,60-70%,43,61,Spain,ESP,control,27,33,0,3
26,female,0 to 6,15K to 25K,40-50%,23,81,Spain,ESP,control,29,43,0,2
41,female,13 to 16,10K to 15K,10-20%,36,19,Spain,ESP,control,27,43,0,3
63,female,7 to 12,50K to 100K,30-40%,13,59,Spain,ESP,control,30,38,0,4
29,male,7 to 12,25K to 50K,10-20%,43,67,Spain,ESP,control,37,24,0,3
39,male,0 to 6,100K to 150K,20-30%,29,51,Spain,ESP,control,41,34,0,2
41,female,0 to 6,100K to 150K,20-30%,48,48,Spain,ESP,control,33,35,0,3
26,female,17 or more,15K to 25K,70-80%,66,44,Spain,ESP,control,43,40,0,4
38,male,0 to 6,15K to 25K,50-60%,35,41,Spain,ESP,control,37,32,0,3
61,female,13 to 16,15K to 25K,50-60%,42,66,Spain,ESP,control,24,38,0,3
42,male,0 to 6,10K to 15K,10-20%,49,86,Spain,ESP,control,24,33,0,2
24,female,13 to 16,15K to 25K,50-60%,49,52,Spain,ESP,control,41,43,0,4
26,male,13 to 16,15K to 25K,50-60%,43,27,Spain,ESP,control,38,40,0,3
51,male,7 to 12,less than 10K,20-30%,72,56,Spain,ESP,control,27,39,0,2
63,male,7 to 12,15K to 25K,20-30%,58,28,Spain,ESP,control,30,25,0,2
36,male,7 to 12,50K to 100K,50-60%,64,69,Spain,ESP,control,33,36,0,3
62,male,0 to 6,25K to 50K,50-60%,54,15,Spain,ESP,control,26,29,0,2
32,female,7 to 12,25K to 50K,70-80%,53,48,Spain,ESP,control,34,32,0,3
36,male,7 to 12,10K to 15K,30-40%,55,36,Spain,ESP,control,28,34,0,2
18,male,13 to 16,15K to 25K,40-50%,35,63,Spain,ESP,control,28,38,0,3
55,male,0 to 6,50K to 100K,20-30%,69,61,Spain,ESP,control,27,36,0,2
65,female,7 to 12,10K to 15K,30-40%,53,44,Spain,ESP,control,40,35,0,3
67,female,13 to 16,25K to 50K,10-20%,37,17,Spain,ESP,control,41,38,0,3
46,male,13 to 16,15K to 25K,90-100%,70,33,Spain,ESP,control,20,30,0,3
25,male,13 to 16,10K to 15K,70-80%,42,76,Spain,ESP,control,37,40,0,3
61,nonbinary or other,7 to 12,15K to 25K,30-40%,37,31,Spain,ESP,control,47,44,0,3
36,female,7 to 12,10K to 15K,90-100%,76,40,Spain,ESP,control,19,38,0,2
34,male,13 to 16,25K to 50K,50-60%,52,51,Spain,ESP,control,47,35,0,4
56,male,0 to 6,25K to 50K,40-50%,44,50,Spain,ESP,control,30,30,0,2
21,male,7 to 12,25K to 50K,80-90%,34,42,Spain,ESP,control,50,46,0,4
54,female,7 to 12,25K to 50K,80-90%,21,44,Spain,ESP,control,45,43,0,3
47,male,13 to 16,25K to 50K,40-50%,32,42,Spain,ESP,control,27,34,0,3
41,male,13 to 16,15K to 25K,70-80%,58,47,Spain,ESP,control,33,35,0,3
65,female,0 to 6,10K to 15K,60-70%,60,43,Spain,ESP,control,20,25,0,2
63,female,13 to 16,25K to 50K,20-30%,56,52,Spain,ESP,control,39,37,0,4
67,male,7 to 12,10K to 15K,30-40%,49,44,Spain,ESP,control,29,37,0,2
38,male,7 to 12,50K to 100K,50-60%,63,71,Spain,ESP,control,31,38,0,2
24,male,13 to 16,10K to 15K,40-50%,52,71,Spain,ESP,control,26,38,0,3
53,female,7 to 12,15K to 25K,70-80%,48,31,Spain,ESP,control,34,46,0,3
41,male,13 to 16,25K to 50K,70-80%,58,63,Spain,ESP,control,31,39,0,4
23,male,0 to 6,25K to 50K,40-50%,45,40,Spain,ESP,control,31,35,0,2
62,female,13 to 16,15K to 25K,90-100%,30,30,Spain,ESP,control,40,41,0,3
59,female,0 to 6,25K to 50K,10-20%,33,33,Spain,ESP,control,26,38,0,3
34,male,17 or more,50K to 100K,30-40%,36,60,Spain,ESP,control,46,33,0,3
54,male,13 to 16,15K to 25K,30-40%,40,42,Spain,ESP,control,22,37,0,3
64,male,7 to 12,150K to 200K,70-80%,63,75,Spain,ESP,control,40,28,0,3
50,male,13 to 16,10K to 15K,30-40%,20,21,Spain,ESP,control,33,36,0,3
41,female,7 to 12,15K to 25K,20-30%,49,81,Spain,ESP,control,34,30,0,3
67,female,0 to 6,25K to 50K,30-40%,32,59,Spain,ESP,control,34,38,0,3
33,female,7 to 12,less than 10K,10-20%,41,27,Spain,ESP,control,40,37,0,3
51,female,13 to 16,100K to 150K,40-50%,16,81,Spain,ESP,control,52,47,0,5
28,male,7 to 12,10K to 15K,20-30%,75,50,Spain,ESP,control,31,33,0,3
20,male,0 to 6,100K to 150K,20-30%,52,40,Spain,ESP,control,29,38,0,3
28,male,13 to 16,less than 10K,50-60%,48,32,Spain,ESP,control,28,41,0,3
52,female,7 to 12,10K to 15K,30-40%,56,37,Spain,ESP,control,33,40,0,3
35,female,0 to 6,50K to 100K,70-80%,63,35,Spain,ESP,control,37,44,0,3
35,male,13 to 16,10K to 15K,80-90%,64,55,Spain,ESP,control,27,37,0,3
53,male,7 to 12,50K to 100K,50-60%,38,40,Spain,ESP,control,24,37,0,4
19,female,7 to 12,15K to 25K,60-70%,16,29,Spain,ESP,control,34,33,0,4
30,female,13 to 16,25K to 50K,70-80%,24,83,Spain,ESP,control,41,46,0,3
64,female,13 to 16,50K to 100K,0-10%,38,51,Spain,ESP,control,43,31,0,4
48,female,7 to 12,25K to 50K,10-20%,61,45,Spain,ESP,control,27,29,0,1
51,male,7 to 12,25K to 50K,20-30%,56,18,Spain,ESP,control,31,34,0,3
59,male,7 to 12,50K to 100K,30-40%,23,67,Spain,ESP,control,30,37,0,2
62,female,13 to 16,150K to 200K,80-90%,58,59,Spain,ESP,control,43,43,0,4
45,male,7 to 12,25K to 50K,50-60%,42,56,Spain,ESP,control,35,36,0,2
34,male,0 to 6,25K to 50K,10-20%,61,43,Spain,ESP,control,29,29,0,2
68,male,7 to 12,100K to 150K,60-70%,53,24,Spain,ESP,control,29,35,0,3
45,female,0 to 6,25K to 50K,40-50%,53,45,Spain,ESP,control,29,42,0,3
65,female,13 to 16,50K to 100K,20-30%,52,47,Spain,ESP,control,37,44,0,3
56,female,7 to 12,10K to 15K,40-50%,52,49,Spain,ESP,control,31,39,0,3
69,female,13 to 16,100K to 150K,60-70%,34,55,Spain,ESP,control,41,49,1,3
30,male,13 to 16,10K to 15K,80-90%,36,51,Spain,ESP,control,43,42,0,4
43,female,7 to 12,25K to 50K,30-40%,24,39,Spain,ESP,control,30,40,0,3
35,female,13 to 16,15K to 25K,40-50%,80,52,Spain,ESP,control,38,40,0,4
27,male,7 to 12,50K to 100K,0-10%,52,65,Spain,ESP,control,26,32,0,2
47,male,7 to 12,10K to 15K,40-50%,82,49,Spain,ESP,control,28,40,0,3
41,male,7 to 12,50K to 100K,30-40%,61,71,Spain,ESP,control,29,35,0,3
48,female,7 to 12,50K to 100K,30-40%,53,35,Spain,ESP,control,32,43,0,3
46,female,7 to 12,50K to 100K,0-10%,40,76,Spain,ESP,control,49,38,0,4
30,male,0 to 6,less than 10K,50-60%,53,80,Spain,ESP,control,27,30,0,2
33,female,7 to 12,100K to 150K,50-60%,21,55,Spain,ESP,control,40,46,0,4
63,female,13 to 16,25K to 50K,30-40%,27,38,Spain,ESP,control,37,40,0,3
36,male,0 to 6,100K to 150K,30-40%,45,60,Spain,ESP,control,23,42,0,3
27,male,7 to 12,25K to 50K,40-50%,70,50,Spain,ESP,control,36,42,0,3
35,female,13 to 16,15K to 25K,10-20%,43,55,Spain,ESP,psychological_distance,46,45,1,4
19,male,7 to 12,15K to 25K,50-60%,45,76,Spain,ESP,psychological_distance,41,34,0,4
53,male,7 to 12,25K to 50K,50-60%,68,55,Spain,ESP,psychological_distance,37,43,0,3
38,female,13 to 16,50K to 100K,50-60%,60,55,Spain,ESP,psychological_distance,47,40,0,3
46,female,17 or more,50K to 100K,30-40%,43,37,Spain,ESP,psychological_distance,41,54,0,4
47,female,7 to 12,10K to 15K,50-60%,65,65,Spain,ESP,psychological_distance,49,45,0,3
